Feature Id	Aliases	start	end	score	strand	frame	proteinId	gene	log2_fold_change	p_value	q_value	NCUT	NCU
8767_gene	8767	827594	827699	.	+	0	8767	8767_gene	1.76729288050322	1.49795489404008e-12	1.59586246134126e-10	NCU04791T0	NCU04791
9326_gene	9326	3102745	3102921	.	-	0	9326	9326_gene	1.43953576943366	1.72983426720231e-07	5.51731707323107e-06	NCU06009T0	NCU06009
9482_gene	9482	3668608	3670104	.	-	0	9482	9482_gene	5.71669605357984	0.0029859224106108	0.0199218988724774	NCU17138T0	NCU17138
9395_gene	9395	3344848	3346053	.	+	0	9395	9395_gene	1.06544593804783	0.0005908176001739	0.0054380266413936	NCU05951T0	NCU05951
9207_gene	9207	2369950	2369984	.	-	2	9207	9207_gene	1.04282519302753	6.7682022422254905e-09	3.16792435927617e-07	NCU03992T0	NCU03992
8731_gene	8731	711096	712290	.	-	1	8731	8731_gene	1.03730083524387	0.0001534076967389	0.0017852647951578	NCU04762T0	NCU04762
9234_gene	9234	2465020	2465184	.	-	0	9234	9234_gene	1.17670626009492	6.047632374509471e-09	2.88001073540004e-07	NCU04019T0	NCU04019
8631_gene	8631	275769	277645	.	-	2	8631	8631_gene	1.76536956741084	5.28182636980071e-06	0.0001016431912579	NCU07068T0	NCU07068
8780_gene	8780	869117	869601	.	+	0	8780	8780_gene	1.10818780795587	0.0001843729091189	0.0020755007002563	NCU04800T0	NCU04800
8770_gene	8770	827594	827699	.	+	0	8770	8770_gene	1.74787391217204	2.59853169335577e-10	1.7103965935757e-08	NCU04791T1	NCU04791
9454_gene	9454	3567433	3567470	.	-	2	9454	9454_gene	1.439037906293	0.0003505808585646	0.0035345391145439	NCU05151T0	NCU05151
9143_gene	9143	2164042	2164131	.	-	0	9143	9143_gene	1.357127577819	0.0049538827668051	0.0299376751533123	NCU03929T0	NCU03929
9007_gene	9007	1635587	1635726	.	+	0	9007	9007_gene	1.94661640361145	1.72639255786312e-11	1.5649597099085501e-09	NCU05519T0	NCU05519
8574_gene	8574	77413	78133	.	+	0	8574	8574_gene	1.2229601974941	2.64621524689871e-06	5.88085771214006e-05	NCU07120T0	NCU07120
9975_gene	9975	1301856	1303013	.	-	0	9975	9975_gene	1.53691290925111	0.0009222265223545	0.0078245393119966	NCU10020T0	NCU10020
10314_gene	10314	2711642	2712694	.	-	0	10314	10314_gene	1.40314729445506	2.93760693540348e-06	6.36419917619698e-05	NCU02376T0	NCU02376
10480_gene	10480	3219139	3219667	.	-	1	10480	10480_gene	1.67612980125518	0.0012705426188139	0.0100457440113419	NCU02240T0	NCU02240
10561_gene	10561	3532169	3532924	.	-	0	10561	10561_gene	2.19815288066974	3.09129972975406e-16	5.50784334608249e-14	NCU08147T0	NCU08147
10205_gene	10205	2050548	2050652	.	-	0	10205	10205_gene	2.98688756726193	3.66565616731121e-12	3.64239334932635e-10	NCU06025T0	NCU06025
10333_gene	10333	2755946	2756687	.	-	1	10333	10333_gene	1.85507608921973	1.5200692393445802e-14	2.1227561512685e-12	NCU02358T0	NCU02358
10675_gene	10675	3869401	3871590	.	-	0	10675	10675_gene	1.38777819180288	0.0004300628407649	0.0041887553218334	NCU05801T0	NCU05801
9983_gene	9983	1357129	1357283	.	+	0	9983	9983_gene	1.73581862326359	6.36939276670597e-06	0.0001188110195868	NCU09723T0	NCU09723
9674_gene	9674	163496	163614	.	-	2	9674	9674_gene	5.39500482041001	0.0066416042162307	0.0378013621564169	NCU09433T0	NCU09433
10198_gene	10198	2030652	2030677	.	+	0	10198	10198_gene	2.71649072846694	2.33592655999216e-35	2.68216278566211e-32	NCU06031T0	NCU06031
10195_gene	10195	2021843	2021927	.	+	0	10195	10195_gene	1.45335306852093	5.12005699969298e-07	1.45759418828725e-05	NCU06034T0	NCU06034
10507_gene	10507	3302994	3305354	.	+	0	10507	10507_gene	3.39233285786521	0.0010621103166858	0.0087456956275952	NCU02215T0	NCU02215
10041_gene	10041	1540763	1542451	.	-	0	10041	10041_gene	2.48072032693279	0.0013684350389414	0.0106465118465546	NCU04532T0	NCU04532
9730_gene	9730	421472	422275	.	+	0	9730	9730_gene	1.58152924418611	2.89217473376388e-06	6.35364720603068e-05	NCU09040T0	NCU09040
9651_gene	9651	75640	75735	.	+	0	9651	9651_gene	1.20478384818014	0.0010024986937989	0.0083345305725809	NCU12058T0	NCU12058
10762_gene	10762	4147275	4151054	.	-	0	10762	10762_gene	2.13325006674621	0.003078531679962	0.0203021993495388	NCU05880T0	NCU05880
9733_gene	9733	426826	429873	.	-	0	9733	9733_gene	1.66649455434443	0.0092459301851202	0.0483539688932354	NCU09042T0	NCU09042
9641_gene	9641	51430	51616	.	-	1	9641	9641_gene	1.73021545155308	0.0029582344649726	0.0197994786017018	NCU09293T0	NCU09293
10468_gene	10468	3175390	3175417	.	+	0	10468	10468_gene	1.55040383862638	4.34948050263668e-10	2.69071653208484e-08	NCU02252T0	NCU02252
9742_gene	9742	463631	463912	.	-	0	9742	9742_gene	1.28285867495204	3.26253086561277e-06	6.93964330446419e-05	NCU11395T0	NCU11395
10780_gene	10780	4200552	4201734	.	-	1	10780	10780_gene	1.9680985201186	6.391021095034979e-11	5.0803701535455e-09	NCU05897T0	NCU05897
9931_gene	9931	1171916	1172249	.	-	1	9931	9931_gene	6.00971476700423	0.0027714637427037	0.0188051912784639	NCU09423T0	NCU09423
10716_gene	10716	3997945	4001086	.	-	1	10716	10716_gene	1.33442130303138	1.97036331088381e-05	0.0003197475316558	NCU05837T0	NCU05837
10164_gene	10164	1935273	1935616	.	-	2	10164	10164_gene	1.10200525021564	0.0072521264428562	0.0403790272955151	NCU06063T0	NCU06063
10147_gene	10147	1892110	1892248	.	-	1	10147	10147_gene	4.47388723484634	7.13215836050839e-07	1.94553326682648e-05	NCU06076T2	NCU06076
10202_gene	10202	2040843	2043293	.	-	0	10202	10202_gene	1.46793919586283	1.32677905230669e-05	0.0002266270202733	NCU06028T0	NCU06028
9910_gene	9910	999026	999143	.	+	0	9910	9910_gene	1.05853792263149	0.0001087983760335	0.0013294793621586	NCU09560T1	NCU09560
10087_gene	10087	1689738	1689982	.	+	0	10087	10087_gene	1.30588278307753	0.0002051927062047	0.0022630324716332	NCU06132T0	NCU06132
10692_gene	10692	3929779	3930164	.	+	0	10692	10692_gene	5.68510294278704	0.0013328204641326	0.010418582962441	NCU05818T0	NCU05818
9652_gene	9652	85092	85481	.	-	0	9652	9652_gene	3.38527879351256	5.99066694214479e-14	7.549701485381009e-12	NCU12057T0	NCU12057
10203_gene	10203	2044402	2044627	.	+	0	10203	10203_gene	1.49060788172873	0.0001332605510032	0.0015756459199863	NCU06027T0	NCU06027
10580_gene	10580	3603306	3603630	.	+	0	10580	10580_gene	1.00691003179153	0.006333659176486	0.0364838539185101	NCU08166T0	NCU08166
10307_gene	10307	2695692	2695782	.	+	0	10307	10307_gene	1.14234933826896	3.67281620274513e-08	1.41096217989473e-06	NCU02381T0	NCU02381
10201_gene	10201	2038381	2039802	.	+	0	10201	10201_gene	1.02315362706646	4.60798727767936e-05	0.0006550060595259	NCU06029T0	NCU06029
10620_gene	10620	3727404	3729104	.	+	0	10620	10620_gene	6.23931092329906	0.0064624309656203	0.0371221576424237	NCU05758T0	NCU05758
10402_gene	10402	2987173	2987851	.	+	0	10402	10402_gene	1.44077834070915	9.25979030525751e-05	0.0011655380391538	NCU02307T0	NCU02307
9724_gene	9724	405579	405682	.	+	0	9724	9724_gene	2.24535923918689	3.68199482651817e-05	0.0005404791837675	NCU09034T0	NCU09034
9849_gene	9849	822019	823845	.	-	0	9849	9849_gene	1.76495321256985	6.54678631747741e-08	2.34911422933374e-06	NCU06934T0	NCU06934
10207_gene	10207	2055223	2055744	.	-	0	10207	10207_gene	1.87539864342512	7.69960677489233e-08	2.72210779935092e-06	NCU06023T0	NCU06023
10632_gene	10632	3750945	3751377	.	+	0	10632	10632_gene	3.92764695351002	0.0003848861882766	0.0038143855483695	NCU05766T0	NCU05766
10647_gene	10647	3798837	3798978	.	+	0	10647	10647_gene	1.17940709476661	7.054766877384309e-11	5.4815008203676306e-09	NCU05778T0	NCU05778
10166_gene	10166	1941624	1941673	.	-	2	10166	10166_gene	1.28826243560763	1.56920640116632e-16	2.89574624100941e-14	NCU06061T0	NCU06061
10141_gene	10141	1876020	1877062	.	-	2	10141	10141_gene	1.26229073468493	0.0003544217237358	0.0035611013287856	NCU06080T0	NCU06080
9739_gene	9739	452893	452983	.	-	1	9739	9739_gene	1.49165237912694	0.0006945014793319	0.0062030927289679	NCU09049T0	NCU09049
9947_gene	9947	1207174	1208142	.	+	0	9947	9947_gene	1.70562178111773	3.06501019662062e-06	6.59779262195436e-05	NCU09409T0	NCU09409
9913_gene	9913	1032328	1034431	.	-	1	9913	9913_gene	1.52835361367117	0.0088936895668186	0.0468437247622342	NCU10052T0	NCU10052
10383_gene	10383	2918697	2919626	.	-	0	10383	10383_gene	1.16807599716755	7.6095415704834e-06	0.0001396749601942	NCU02322T0	NCU02322
9993_gene	9993	1381091	1381936	.	-	0	9993	9993_gene	1.30419216706105	0.0008181260932713	0.0071046344940051	NCU09713T0	NCU09713
10206_gene	10206	2053590	2054669	.	+	0	10206	10206_gene	2.04980362404736	0.0020636597884369	0.0147788359346555	NCU06024T0	NCU06024
10693_gene	10693	3932072	3933739	.	+	0	10693	10693_gene	1.41578303705195	0.0086995012442747	0.0461976597422072	NCU05819T0	NCU05819
10717_gene	10717	4009599	4009952	.	+	0	10717	10717_gene	1.88742322373287	1.38266089191834e-06	3.45966529227217e-05	NCU05838T0	NCU05838
9723_gene	9723	401027	403669	.	-	0	9723	9723_gene	1.20662039505828	0.0006856498007997	0.0061346363995365	NCU09033T0	NCU09033
9892_gene	9892	953269	954528	.	-	0	9892	9892_gene	1.61392917564741	6.70266011789775e-05	0.0008957535657462	NCU09575T0	NCU09575
10233_gene	10233	2132916	2133137	.	+	0	10233	10233_gene	1.45281315402054	4.41364262053009e-14	5.701322855069749e-12	NCU02450T0	NCU02450
10649_gene	10649	3803416	3804126	.	+	0	10649	10649_gene	1.77987676366311	7.51284084125718e-15	1.1091099607650199e-12	NCU05780T0	NCU05780
10730_gene	10730	4049503	4050985	.	-	1	10730	10730_gene	1.32915677242573	3.30132376709604e-06	6.99095897728903e-05	NCU05850T0	NCU05850
10463_gene	10463	3171988	3172063	.	+	0	10463	10463_gene	3.11371937272902	0.000179583356867	0.0020348842213419	NCU02254T2	NCU02254
10246_gene	10246	2514656	2516378	.	-	1	10246	10246_gene	2.00377672488926	4.01747313262872e-21	1.15323798201626e-18	NCU02430T0	NCU02430
10721_gene	10721	4015971	4016373	.	+	0	10721	10721_gene	1.46589872389308	0.0008331690608923	0.0072072338613241	NCU05840T0	NCU05840
10363_gene	10363	2860797	2861738	.	-	0	10363	10363_gene	1.42248869429001	0.0041762238562127	0.025873559550421	NCU02338T0	NCU02338
10331_gene	10331	2750407	2750601	.	-	0	10331	10331_gene	1.52695600892497	5.6360494675602e-09	2.72163248587697e-07	NCU02360T0	NCU02360
10637_gene	10637	3770212	3770741	.	-	2	10637	10637_gene	1.18985507888859	0.0075887317403395	0.0417360052180249	NCU05771T0	NCU05771
9725_gene	9725	407911	408765	.	+	0	9725	9725_gene	1.25013253453441	0.002833890384356	0.0191658529004813	NCU09035T0	NCU09035
10151_gene	10151	1896946	1898295	.	-	0	10151	10151_gene	2.45805221498262	0.0088777051041743	0.0467833781471379	NCU06074T0	NCU06074
10464_gene	10464	3171988	3172063	.	+	0	10464	10464_gene	3.23607077614682	7.27331442465926e-05	0.0009587044804136	NCU02254T0	NCU02254
10423_gene	10423	3044818	3045008	.	+	0	10423	10423_gene	1.09298574152806	7.13628206444201e-05	0.0009430478114315	NCU10775T1	NCU10775
10094_gene	10094	1716684	1717838	.	-	0	10094	10094_gene	1.08139987456542	0.0030386114339529	0.0201546922711616	NCU06125T0	NCU06125
